"BORROWER_ID","CONTRACT_NO","DUE_DATE","RENTAL_NO","DUE_AMOUNT","DUE_STATUS"
"STK2355053","MDMBA005974",25-02-17,1,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-03-17,2,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-04-17,3,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-06-17,5,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-07-17,6,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-08-17,7,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-09-17,8,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-10-17,9,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-11-17,10,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-12-17,11,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-01-18,12,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-02-18,13,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-03-18,14,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-04-18,15,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-05-18,16,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-06-18,17,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-07-18,18,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-08-18,19,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-09-18,20,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-10-18,21,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-11-18,22,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-12-18,23,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-01-19,24,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-02-19,25,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-03-19,26,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-05-19,27,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-06-19,28,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-07-19,29,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-08-19,30,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-09-19,31,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-10-19,32,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-11-19,33,8810,"COMPLETED"
"STK2355053","MDMBA005974",25-12-19,34,8810,"COMPLETED"
"STK693563","KUMBA020809",05-05-17,4,7512,"COMPLETED"
"STK693563","KUMBA020809",05-02-17,1,7512,"COMPLETED"
"STK693563","KUMBA020809",05-03-17,2,7512,"COMPLETED"
"STK693563","KUMBA020809",05-04-17,3,7512,"COMPLETED"
"STK693563","KUMBA020809",05-06-17,5,7512,"COMPLETED"
"STK693563","KUMBA020809",05-07-17,6,7512,"COMPLETED"
"STK693563","KUMBA020809",05-08-17,7,7512,"COMPLETED"
"STK693563","KUMBA020809",05-09-17,8,7512,"COMPLETED"
"STK2324218","ANMBA008944",20-08-18,19,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-02-17,1,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-03-17,2,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-04-17,3,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-05-17,4,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-06-17,5,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-07-17,6,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-08-17,7,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-09-17,8,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-10-17,9,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-11-17,10,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-12-17,11,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-01-18,12,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-02-18,13,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-03-18,14,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-04-18,15,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-05-18,16,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-06-18,17,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-07-18,18,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-09-18,20,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-10-18,21,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-11-18,22,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-12-18,23,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-01-19,24,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-02-19,25,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-03-19,26,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-04-19,27,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-05-19,28,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-06-19,29,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-07-19,30,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-08-19,31,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-09-19,32,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-10-19,33,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-11-19,34,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-12-19,35,4647,"COMPLETED"
"STK2324218","ANMBA008944",20-01-20,36,4647,"COMPLETED"
"STK693563","KUMBA020809",05-10-17,9,7512,"COMPLETED"
"STK693563","KUMBA020809",05-11-17,10,7512,"COMPLETED"
"STK693563","KUMBA020809",05-12-17,11,7512,"COMPLETED"
"STK693563","KUMBA020809",05-01-18,12,7512,"COMPLETED"
"STK693563","KUMBA020809",05-02-18,13,7512,"COMPLETED"
"STK693563","KUMBA020809",05-03-18,14,7512,"COMPLETED"
"STK693563","KUMBA020809",05-07-18,18,7512,"COMPLETED"
"STK693563","KUMBA020809",05-04-18,15,7512,"COMPLETED"
"STK693563","KUMBA020809",05-05-18,16,7512,"COMPLETED"
"STK693563","KUMBA020809",05-06-18,17,7512,"COMPLETED"
"STK693563","KUMBA020809",05-08-18,19,7512,"COMPLETED"
"STK693563","KUMBA020809",05-09-18,20,7512,"COMPLETED"
"STK693563","KUMBA020809",05-10-18,21,7512,"COMPLETED"
"STK693563","KUMBA020809",05-11-18,22,7512,"COMPLETED"
"STK693563","KUMBA020809",05-12-18,23,7512,"COMPLETED"
"STK693563","KUMBA020809",05-01-19,24,7512,"COMPLETED"
"STK693563","KUMBA020809",05-02-19,25,7512,"COMPLETED"
"STK693563","KUMBA020809",05-03-19,26,7512,"COMPLETED"
"STK693563","KUMBA020809",05-04-19,27,7512,"COMPLETED"
"STK693563","KUMBA020809",05-05-19,28,7512,"COMPLETED"
"STK693563","KUMBA020809",05-06-19,29,7512,"COMPLETED"
"STK693563","KUMBA020809",05-07-19,30,7512,"COMPLETED"
"STK693563","KUMBA020809",05-08-19,31,7512,"COMPLETED"
"STK693563","KUMBA020809",05-09-19,32,7512,"COMPLETED"
"STK693563","KUMBA020809",05-10-19,33,7512,"COMPLETED"
"STK693563","KUMBA020809",05-11-19,34,7512,"PENDING"
"STK693563","KUMBA020809",05-12-19,35,7512,"PENDING"
"STK693563","KUMBA020809",05-01-20,36,7512,"PENDING"
"STK2343622","BMMBA011704",03-05-17,4,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-02-17,1,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-03-17,2,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-04-17,3,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-06-17,5,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-07-17,6,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-08-17,7,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-09-17,8,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-10-17,9,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-11-17,10,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-12-17,11,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-01-18,12,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-02-18,13,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-06-18,17,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-03-18,14,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-04-18,15,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-05-18,16,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-07-18,18,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-08-18,19,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-09-18,20,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-10-18,21,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-11-18,22,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-12-18,23,10678,"COMPLETED"
"STK2343622","BMMBA011704",03-01-19,24,10678,"PENDING"
"STK2353647","BMMBA011564",02-05-17,4,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-02-17,1,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-03-17,2,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-04-17,3,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-06-17,5,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-07-17,6,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-08-17,7,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-09-17,8,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-10-17,9,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-11-17,10,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-12-17,11,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-01-18,12,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-02-18,13,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-03-18,14,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-04-18,15,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-05-18,16,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-06-18,17,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-07-18,18,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-08-18,19,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-09-18,20,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-10-18,21,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-11-18,22,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-12-18,23,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-01-19,24,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-02-19,25,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-03-19,26,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-05-19,27,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-06-19,28,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-07-19,29,7861,"COMPLETED"
"STK2353647","BMMBA011564",02-08-19,30,7861,"PENDING"
"STK2353647","BMMBA011564",02-09-19,31,7861,"PENDING"
"STK2353647","BMMBA011564",02-10-19,32,7861,"PENDING"
"STK2353647","BMMBA011564",02-11-19,33,7861,"PENDING"
"STK2353647","BMMBA011564",02-12-19,34,7861,"PENDING"
"STK2353647","BMMBA011564",02-01-20,35,7861,"PENDING"
"STK2353647","BMMBA011564",02-02-20,36,7861,"PENDING"
"STK2353360","BLMBA009170",18-05-17,4,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-02-17,1,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-03-17,2,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-04-17,3,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-06-17,5,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-07-17,6,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-08-17,7,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-09-17,8,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-10-17,9,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-11-17,10,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-12-17,11,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-01-18,12,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-02-18,13,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-03-18,14,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-04-18,15,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-05-18,16,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-06-18,17,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-07-18,18,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-08-18,19,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-09-18,20,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-10-18,21,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-11-18,22,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-12-18,23,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-01-19,24,5560,"COMPLETED"
"STK2353360","BLMBA009170",18-02-19,25,5560,"PENDING"
"STK2353360","BLMBA009170",18-03-19,26,5560,"PENDING"
"STK2353360","BLMBA009170",18-04-19,27,5560,"PENDING"
"STK2353360","BLMBA009170",18-05-19,28,5560,"PENDING"
"STK2353360","BLMBA009170",18-06-19,29,5560,"PENDING"
"STK2353360","BLMBA009170",18-07-19,30,5560,"PENDING"
"STK2353360","BLMBA009170",18-08-19,31,5560,"PENDING"
"STK2353360","BLMBA009170",18-09-19,32,5560,"PENDING"
"STK2353360","BLMBA009170",18-10-19,33,5560,"PENDING"
"STK2353360","BLMBA009170",18-11-19,34,5560,"PENDING"
"STK2353360","BLMBA009170",18-12-19,35,5560,"PENDING"
"STK2353360","BLMBA009170",18-01-20,36,5560,"PENDING"
"STK2358344","AGMBA005042",25-04-17,4,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-01-17,1,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-02-17,2,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-03-17,3,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-05-17,5,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-06-17,6,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-07-17,7,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-08-17,8,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-09-17,9,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-10-17,10,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-11-17,11,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-12-17,12,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-01-18,13,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-02-18,14,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-03-18,15,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-04-18,16,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-05-18,17,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-06-18,18,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-07-18,19,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-08-18,20,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-09-18,21,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-10-18,22,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-11-18,23,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-12-18,24,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-01-19,25,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-02-19,26,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-03-19,27,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-04-19,28,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-05-19,29,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-06-19,30,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-07-19,31,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-08-19,32,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-09-19,33,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-10-19,34,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-11-19,35,6899,"COMPLETED"
"STK2358344","AGMBA005042",25-12-19,36,6899,"PENDING"
"STK2358640","GPMBA015214",15-05-17,4,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-02-17,1,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-03-17,2,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-04-17,3,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-06-17,5,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-07-17,6,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-08-17,7,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-09-17,8,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-10-17,9,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-11-17,10,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-12-17,11,8376,"COMPLETED"
"STK2358640","GPMBA015214",15-01-18,12,8376,"PENDING"
"STK2358640","GPMBA015214",15-02-18,13,8376,"PENDING"
"STK2358640","GPMBA015214",15-03-18,14,8376,"PENDING"
"STK2358640","GPMBA015214",15-04-18,15,8376,"PENDING"
"STK2358640","GPMBA015214",15-05-18,16,8376,"PENDING"
"STK2358640","GPMBA015214",15-06-18,17,8376,"PENDING"
"STK2358640","GPMBA015214",15-07-18,18,8376,"PENDING"
"STK2358640","GPMBA015214",15-08-18,19,8376,"PENDING"
"STK2358640","GPMBA015214",15-09-18,20,8376,"PENDING"
"STK2358640","GPMBA015214",15-10-18,21,8376,"PENDING"
"STK2358640","GPMBA015214",15-11-18,22,8376,"PENDING"
"STK2358640","GPMBA015214",15-12-18,23,8376,"PENDING"
"STK2358640","GPMBA015214",15-01-19,24,8376,"PENDING"
"STK2358640","GPMBA015214",15-02-19,25,8376,"PENDING"
"STK2358640","GPMBA015214",15-03-19,26,8376,"PENDING"
"STK2358640","GPMBA015214",15-04-19,27,8376,"PENDING"
"STK2358640","GPMBA015214",15-05-19,28,8376,"PENDING"
"STK2358640","GPMBA015214",15-06-19,29,8376,"PENDING"
"STK2358640","GPMBA015214",15-07-19,30,8376,"PENDING"
"STK2358640","GPMBA015214",15-08-19,31,8376,"PENDING"
"STK2358640","GPMBA015214",15-09-19,32,8376,"PENDING"
"STK2358640","GPMBA015214",15-10-19,33,8376,"PENDING"
"STK2358640","GPMBA015214",15-11-19,34,8376,"PENDING"
"STK2358640","GPMBA015214",15-12-19,35,8376,"PENDING"
"STK2358640","GPMBA015214",15-01-20,36,8376,"PENDING"
"STK2360387","CGMBA016967",05-05-17,4,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-02-17,1,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-03-17,2,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-04-17,3,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-06-17,5,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-07-17,6,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-08-17,7,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-09-17,8,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-10-17,9,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-11-17,10,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-12-17,11,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-01-18,12,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-02-18,13,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-03-18,14,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-04-18,15,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-05-18,16,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-06-18,17,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-07-18,18,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-08-18,19,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-09-18,20,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-10-18,21,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-11-18,22,14627,"COMPLETED"
"STK2360387","CGMBA016967",05-12-18,23,14627,"PENDING"
"STK2360387","CGMBA016967",05-01-19,24,14627,"PENDING"
"STK2360387","CGMBA016967",05-02-19,25,14627,"PENDING"
"STK2360387","CGMBA016967",05-03-19,26,14627,"PENDING"
"STK2360387","CGMBA016967",05-04-19,27,14627,"PENDING"
"STK2360387","CGMBA016967",05-05-19,28,14627,"PENDING"
"STK2360387","CGMBA016967",05-06-19,29,14627,"PENDING"
"STK2360387","CGMBA016967",05-07-19,30,14627,"PENDING"
"STK2360387","CGMBA016967",05-08-19,31,14627,"PENDING"
"STK2360387","CGMBA016967",05-09-19,32,14627,"PENDING"
"STK2360387","CGMBA016967",05-10-19,33,14627,"PENDING"
"STK2360387","CGMBA016967",05-11-19,34,14627,"PENDING"
"STK2360387","CGMBA016967",05-12-19,35,14627,"PENDING"
"STK2360387","CGMBA016967",05-01-20,36,14627,"PENDING"
"STK2346249","CGMBA016912",03-05-17,4,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-02-17,1,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-03-17,2,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-04-17,3,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-06-17,5,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-07-17,6,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-08-17,7,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-09-17,8,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-10-17,9,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-11-17,10,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-12-17,11,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-01-18,12,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-02-18,13,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-06-18,17,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-03-18,14,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-04-18,15,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-05-18,16,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-07-18,18,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-08-18,19,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-09-18,20,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-10-18,21,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-11-18,22,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-12-18,23,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-01-19,24,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-02-19,25,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-03-19,26,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-05-19,27,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-06-19,28,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-07-19,29,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-08-19,30,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-09-19,31,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-10-19,32,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-11-19,33,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-12-19,34,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-01-20,35,8663,"COMPLETED"
"STK2346249","CGMBA016912",03-02-20,36,8663,"PENDING"
"STK2355148","RTMBA012448",04-05-17,4,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-02-17,1,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-03-17,2,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-04-17,3,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-06-17,5,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-07-17,6,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-08-17,7,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-09-17,8,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-10-17,9,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-11-17,10,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-12-17,11,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-01-18,12,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-02-18,13,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-03-18,14,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-04-18,15,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-05-18,16,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-06-18,17,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-07-18,18,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-08-18,19,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-09-18,20,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-10-18,21,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-11-18,22,5592,"COMPLETED"
"STK2355148","RTMBA012448",04-12-18,23,5592,"PENDING"
"STK2355148","RTMBA012448",04-01-19,24,5592,"PENDING"
"STK880393","KWMBA007565",20-05-17,4,6632,"COMPLETED"
"STK880393","KWMBA007565",20-02-17,1,6632,"COMPLETED"
"STK880393","KWMBA007565",20-03-17,2,6632,"COMPLETED"
"STK880393","KWMBA007565",20-04-17,3,6632,"COMPLETED"
"STK880393","KWMBA007565",20-06-17,5,6632,"COMPLETED"
"STK880393","KWMBA007565",20-07-17,6,6632,"COMPLETED"
"STK880393","KWMBA007565",20-08-17,7,6632,"COMPLETED"
"STK880393","KWMBA007565",20-09-17,8,6632,"COMPLETED"
"STK880393","KWMBA007565",20-10-17,9,6632,"COMPLETED"
"STK880393","KWMBA007565",20-11-17,10,6632,"COMPLETED"
"STK880393","KWMBA007565",20-12-17,11,6632,"COMPLETED"
"STK880393","KWMBA007565",20-01-18,12,6632,"COMPLETED"
"STK880393","KWMBA007565",20-05-18,16,6632,"COMPLETED"
"STK880393","KWMBA007565",20-02-18,13,6632,"COMPLETED"
"STK880393","KWMBA007565",20-03-18,14,6632,"COMPLETED"
"STK880393","KWMBA007565",20-04-18,15,6632,"COMPLETED"
"STK880393","KWMBA007565",20-06-18,17,6632,"COMPLETED"
"STK880393","KWMBA007565",20-07-18,18,6632,"COMPLETED"
"STK880393","KWMBA007565",20-08-18,19,6632,"COMPLETED"
"STK880393","KWMBA007565",20-09-18,20,6632,"COMPLETED"
"STK880393","KWMBA007565",20-10-18,21,6632,"COMPLETED"
"STK880393","KWMBA007565",20-11-18,22,6632,"COMPLETED"
"STK880393","KWMBA007565",20-12-18,23,6632,"COMPLETED"
"STK880393","KWMBA007565",20-01-19,24,6632,"COMPLETED"
"STK880393","KWMBA007565",20-02-19,25,6632,"COMPLETED"
"STK880393","KWMBA007565",20-03-19,26,6632,"COMPLETED"
"STK880393","KWMBA007565",20-05-19,27,6632,"COMPLETED"
"STK880393","KWMBA007565",20-06-19,28,6632,"COMPLETED"
"STK880393","KWMBA007565",20-07-19,29,6632,"COMPLETED"
"STK880393","KWMBA007565",20-08-19,30,6632,"COMPLETED"
"STK880393","KWMBA007565",20-09-19,31,6632,"COMPLETED"
"STK880393","KWMBA007565",20-10-19,32,6632,"COMPLETED"
"STK880393","KWMBA007565",20-11-19,33,6632,"COMPLETED"
"STK880393","KWMBA007565",20-12-19,34,6632,"COMPLETED"
"STK880393","KWMBA007565",20-01-20,35,6632,"COMPLETED"
